household_email	appliance_number	manufacturer_name	model	cooktop_heat_source	oven_type	oven_heat_sources
ffern@condax.com	1	Lomsapimor WorldWide	Cipdudinan		conventional	gas
gtjepkema@silis.com	1	Lomsapimor WorldWide	Gromunplover	electric	conventional	gas
cturinetti@iselectrics.com	1	Lomsapimor WorldWide	Monwerilantor	radiant electric	conventional	gas
dpugh@finhigh.com	1	Lomsapimor WorldWide	Retumamentor		conventional	microwave;electric
cweglarz@xx-holding.com	1	Lomsapimor WorldWide	Rewerpower		conventional	electric
xmoyd@codehow.com	1	Lomsapimor WorldWide	Supvenefazz		convection	gas
ijacobos@streethex.com	1	Lomsapimor WorldWide	Tipsapover	gas	conventional	gas
moles@zathunicon.com	1	Lomsapimor WorldWide	Tuppebopentor		conventional	gas
mheimann@sumace.com	1	Monpebistor International	Klitinistor		conventional	gas;electric
cupthegrove@doncon.com	1	Monpebistor International	Mondimaquover	electric	conventional	electric;gas;microwave
thidvegi@zotware.com	1	Monpickar International Corp.	Haphupicator		conventional	electric
dkohl@iselectrics.com	1	Monpickar International Corp.	Rapsapex		conventional	electric
lthreets@xx-zobam.com	1	Monpickar International Corp.	Revenollan		convection	microwave;electric;gas
amartabano@hottechi.com	1	Monpickar International Corp.	Upsapar	gas	conventional	gas
mgalam@zoomit.com	1	Monwerexan International Corp.	Cipdimazz	electric	convection	microwave;electric;gas
hdopico@statholdings.com	1	Parfropazz Direct	Frorobistor		conventional	electric
czane@sunnamplex.com	1	Parfropazz Direct	Klidudplar		convection	gas;electric
remard@xx-holding.com	1	Parfropazz Direct	Supbanantor	gas	convection	gas;microwave
hlabreche@dambase.com	1	Parfropazz Direct	Thruglibentor		conventional	gas
tpoquette@kinnamplus.com	1	Parfropazz Direct	Tipquestistor		conventional	electric
sskursky@rundofase.com	1	Parfropazz Direct	Wintanax	radiant electric	conventional	microwave;electric
ngiguere@warephase.com	1	Parkilicentor International	Klizapedgantor	induction	conventional	microwave;electric;gas
rmaisto@gogozoom.com	1	Parkilicentor International	Monerex	electric	conventional	microwave;gas
jnestle@ontomedia.com	1	Parkilicentor International	Parjubollor		conventional	electric;microwave
ngiguere@groovestreet.com	1	Parpickin International	Fropickaman		conventional	electric;microwave;gas
laredondo@zathunicon.com	1	Parpickin International	Montinefazz		conventional	electric
rstenseth@zencorporation.com	1	Parpickin International	Thrunipaquentor		conventional	gas;electric
jmodzelewski@warephase.com	1	Parquestilicator WorldWide Corp.	Barmunedex		conventional	gas;electric
aabdallah@plusstrip.com	1	Parquestilicator WorldWide Corp.	Gromunplover		conventional	gas;electric
aslayton@isdom.com	1	Parquestilicator WorldWide Corp.	Suptanedgentor		convection	microwave;electric
ldrymon@codehow.com	1	Parquestilicator WorldWide Corp.	Tipkilower	radiant electric	conventional	microwave;electric
mtomasulo@finhigh.com	1	Parsapax WorldWide			conventional	microwave;electric
ategarden@donquadtech.com	1	Parsapax WorldWide	Fropebicator		conventional	microwave
lkoppinger@mathtouch.com	1	Parsapax WorldWide	Klitinistor		conventional	microwave;electric;gas
aklonowski@konex.com	1	Parsapax WorldWide	Lompeban		conventional	electric
tmaile@doncon.com	1	Parsapax WorldWide	Truzapican	induction	conventional	microwave
jeanes@conecom.com	1	Parsapax WorldWide	Updudistor	radiant electric	convection	electric;gas
scentini@konex.com	1	Partinax Direct Company	Monbanicator		convection	electric;gas
ahoneywell@finjob.com	1	Partinax Direct Company	Qwifropilistor		conventional	gas;electric
mloder@isdom.com	1	Partinax Direct Company	Rapdimepax	electric	conventional	electric
jyaw@rangreen.com	1	Partinax Direct Company	Truzapaquar	induction	convection	gas;electric
gkeetch@year-job.com	1	Partinax Direct Company	Untumover	radiant electric	conventional	electric
drhym@streethex.com	1	Partinax Direct Company	Winsipexex	radiant electric	convection	electric
kfern@ontomedia.com	1	Partinax Direct Company	Winweregicator	radiant electric	conventional	gas;electric;microwave
ajeanty@zumgoity.com	1	Partinedin		gas	conventional	gas
ctjepkema@toughzap.com	1	Partinedin	Supdimonentor		conventional	microwave;gas
hmoyd@xx-zobam.com	1	Partinedin	Supericator	radiant electric	conventional	gas
rmaynerich@konmatfix.com	1	Parvenistor Direct Inc	Barwerpilistor	electric	convection	electric
lyglesias@bioholding.com	1	Parvenistor Direct Inc	Rapsapex		conventional	electric
sliukko@kinnamplus.com	1	Parwerupor  Corp.			convection	microwave
cperez@faxquote.com	1	Parwerupor  Corp.	Adpebeficator	induction	conventional	gas;electric;microwave
mmondella@bioplex.com	1	Parwerupor  Corp.	Barwerpilistor		conventional	electric
rdhamer@donquadtech.com	1	Parwerupor  Corp.	Klifropamentor		convection	gas;electric
gsergi@zumgoity.com	1	Parwerupor  Corp.	Redudex		conventional	microwave;electric;gas
fmondella@bioplex.com	1	Parwerupor  Corp.	Retanicator	radiant electric	conventional	microwave;electric
dbitsuie@betatech.com	1	Parwerupor  Corp.	Supdimonentor	induction	convection	microwave;gas
tasar@warephase.com	1	Qwicadplentor Holdings	Adpickinazz	radiant electric	conventional	electric;microwave
shoopengardner@faxquote.com	1	Qwicadplentor Holdings	Pardimedentor		conventional	gas;microwave
ndiscipio@bioholding.com	1	Qwicadplentor Holdings	Partinicantor		conventional	microwave
eennaco@zencorporation.com	1	Qwidimower International		gas	convection	microwave
luyetake@konmatfix.com	1	Qwidimower International	Doptumadower	induction	conventional	microwave
bsaulter@plussunin.com	1	Qwidimower International	Monerex		conventional	microwave
cyglesias@stanredtax.com	1	Qwidimower International	Supericator		conventional	microwave;gas;electric
gcousey@rundofase.com	1	Qwidimower International	Thrunipaquentor		convection	microwave
ggreenbush@inity.com	1	Qwiglibin Holdings	Monkilax		conventional	gas;microwave
rmenter@mathtouch.com	1	Qwijubackicator WorldWide Company	Gromunplover	induction	conventional	electric;gas
bbartolet@inity.com	1	Qwijubackicator WorldWide Company	Pardimedentor	radiant electric	convection	microwave
lnewville@stanredtax.com	1	Qwijubackicator WorldWide Company	Qwitumewar	electric	convection	microwave
lmeisel@j-texon.com	1	Qwijubackicator WorldWide Company	Trukilantor		convection	electric
dskulski@year-job.com	1	Qwipickan International Corp.	Barkilentor	radiant electric	convection	gas;electric;microwave
amadarang@hottechi.com	1	Qwipickan International Corp.	Dopdimanax		conventional	electric
lsturiale@rundofase.com	1	Qwipickan International Corp.	Mondimewan		conventional	microwave
rlorens@iselectrics.com	1	Qwipickan International Corp.	Supdimopin		conventional	gas;microwave;electric
mbookamer@yearin.com	1	Qwipickan International Corp.	Thrusapentor		conventional	electric;gas;microwave
hrochin@xx-zobam.com	1	Qwipickan International Corp.	Upglibicator		conventional	microwave;electric
bnabours@scotfind.com	1	Qwipickan International Corp.	Varglibin		conventional	gas
atolfree@rundofase.com	1	Qwiquestentor  Company		electric	conventional	microwave;gas
cisaacs@scottech.com	1	Qwiquestentor  Company		electric	conventional	electric
jtollner@zoomit.com	1	Qwiquestentor  Company	Grosapower		convection	microwave;electric
slizama@conecom.com	1	Qwiquestentor  Company	Hapwerex		conventional	gas;electric
clacovara@stanredtax.com	1	Qwiquestentor  Company	Surpickewentor	electric	convection	electric;gas
lhoffis@dalttechnology.com	1	Qwiquestentor  Company	Tipkilover	radiant electric	conventional	microwave;gas;electric
bfallick@ron-tech.com	1	Qwiquestentor  Company	Winrobommistor		conventional	gas
rperigo@scotfind.com	1	Qwitumegentor Direct Inc	Emdudonan		conventional	electric;gas
dwardrip@domzoom.com	1	Qwitumegentor Direct Inc	Survenin		conventional	microwave;gas
epalaia@scottech.com	1	Qwiwerover WorldWide Company	Frorobistor	induction	convection	microwave;electric
mcolaizzo@isdom.com	1	Qwiwerover WorldWide Company	Klidudplar		conventional	gas;microwave
lgwalthney@groovestreet.com	1	Qwiwerover WorldWide Company	Rapglibex	radiant electric	convection	microwave;gas
nriden@ganjaflex.com	1	Rapdimplower	Rapsapower		conventional	microwave;electric;gas
smclaird@fasehatice.com	1	Raprobower International	Lomrobax		conventional	microwave
mlother@funholding.com	1	Rapvenefentor  Corp.	Dopvenower	induction	convection	electric;gas
bschmierer@zathunicon.com	1	Rapvenefentor  Corp.	Haptumar		conventional	gas;electric;microwave
thollack@golddex.com	1	Rapvenefentor  Corp.	Monsipommistor		conventional	electric;gas
sscriven@goodsilron.com	1	Rapvenefentor  Corp.	Zeesipicator	induction	conventional	microwave
tklonowski@scottech.com	1	Rapweror	Gropickicator	gas	conventional	electric
lfrancescon@golddex.com	1	Rapweror	Tipkilover		conventional	microwave
cleto@finjob.com	1	Rapweror	Tupwerpimar	induction	conventional	electric;gas
emanno@j-texon.com	1	Rapweror	Winnipilover	induction	convection	electric
wbrucato@konex.com	1	Rapweror	Winrobaquazz		conventional	gas;microwave
llother@scotfind.com	1	Rapweror	Winrobommistor	radiant electric	conventional	electric;microwave
bmoyd@streethex.com	1	Rebanackower Direct		induction	convection	electric
fhellickson@plussunin.com	1	Rebanackower Direct	Lompeban		convection	electric;gas;microwave
abirkner@scottech.com	1	Rebanackower Direct	Monwericower		conventional	gas;microwave
rrodefer@dalttechnology.com	1	Rebanackower Direct	Tuppebopentor	electric	convection	gas;electric;microwave
jbutzen@isdom.com	1	Rebanackower Direct	Unsapex		conventional	electric;microwave
kvocelka@mathtouch.com	1	Recadin  Group		electric	convection	microwave;electric;gas
lknipp@iselectrics.com	1	Recadin  Group	Frorobistor		conventional	gas
lfigeroa@condax.com	1	Recadin  Group	Parrobor	radiant electric	conventional	electric
sandreason@silis.com	1	Recadin  Group	Qwifropimover	radiant electric	conventional	electric
ldallen@j-texon.com	1	Recadin  Group	Supfropantor	radiant electric	conventional	microwave
hyori@green-plus.com	1	Redudefazz International Corp.	Ciperimar	induction	conventional	gas;microwave
vtomasulo@warephase.com	1	Redudefazz International Corp.	Endwerpinicator	gas	convection	microwave;gas
jvonasek@blackzim.com	1	Redudefazz International Corp.	Lompeban	radiant electric	convection	gas;microwave
rsteffensmeier@ontomedia.com	1	Redudefazz International Corp.	Windimower		conventional	gas;electric
tharabedian@doncon.com	1	Refropackentor Direct Company	Endsipistor	electric	conventional	gas
tcorbley@opentech.com	1	Refropackentor Direct Company	Parjubollor	induction	conventional	electric
jpalaia@ontomedia.com	1	Rehupamantor  Inc	Barkilentor		convection	electric;microwave
feanes@newex.com	1	Rehupamantor  Inc	Trukilantor	electric	convection	microwave;electric
cvonasek@hottechi.com	1	Rehupamantor  Inc	Tupdimegantor	electric	convection	electric;gas
sbennick@ron-tech.com	1	Rehupan Holdings Company	Qwitumewar		conventional	electric;microwave
jsergi@sunnamplex.com	1	Rekilantor  Group		gas	conventional	gas;electric
mmonarrez@condax.com	1	Rekilantor  Group	Ciperimar		conventional	microwave
tklusman@xx-holding.com	1	Rekilantor  Group	Dopvenower	electric	conventional	gas;electric
clary@donquadtech.com	1	Rekilantor  Group	Frorobistor		convection	gas;microwave
lsaras@donquadtech.com	1	Rekilantor  Group	Rapwerex		conventional	gas;microwave;electric
hcolaizzo@funholding.com	1	Rekilantor  Group	Thruglibentor	induction	conventional	electric
jestell@codehow.com	1	Rekilantor  Group	Varrobeficator		conventional	gas;electric;microwave
tmotley@bioplex.com	1	Rerobazz	Infroponar		conventional	electric;microwave
gkarpin@y-corporation.com	1	Rerobazz	Tupwerpimar	radiant electric	convection	microwave
dmelnyk@zotware.com	1	Rerobazz	Unnipackentor	induction	conventional	electric;microwave
jhengel@green-plus.com	1	Rerobazz	Winjubexentor		convection	gas;electric
tmccullan@warephase.com	1	Rerobex	Cipdimazz	radiant electric	convection	microwave;gas
crulapaugh@donquadtech.com	1	Rerobex	Qwiglibaquar	radiant electric	conventional	gas;microwave
rschmaltz@conecom.com	1	Rerobex	Winsipexex	radiant electric	convection	electric
lkaniecki@opentech.com	1	Rerobupex  Corp.	Emweronar		convection	microwave;gas
wfrerking@scottech.com	1	Rerobupex  Corp.	Qwitumewar	radiant electric	conventional	gas;electric;microwave
cfigeroa@cancity.com	1	Rerobupex  Corp.	Rapsapex	electric	conventional	electric
ssama@isdom.com	1	Rerobupex  Corp.	Updudistor		conventional	gas;microwave
smartabano@hottechi.com	1	Resapollower Holdings	Rehupopover		conventional	gas;microwave
jlimmel@groovestreet.com	1	Resapollower Holdings	Thrurobimicator		conventional	gas
agotter@codehow.com	1	Retinomman International Corp.	Cipdimazz	radiant electric	convection	gas;microwave
vwenzinger@isdom.com	1	Retinomman International Corp.	Tipbanommax		conventional	microwave;electric
dleto@dontechi.com	1	Retinomman International Corp.	Unniponower	radiant electric	conventional	microwave;gas;electric
wmiro@domzoom.com	1	Retumanentor  Inc	Monbanicator		conventional	microwave
yfrankel@betasoloin.com	1	Supbanefower Holdings Corp.	Qwitumar	gas	convection	gas;electric;microwave
gmugnolo@dontechi.com	1	Supbanefower Holdings Corp.	Surpickewentor		conventional	electric;gas;microwave
rklonowski@treequote.com	1	Supbanefower Holdings Corp.	Surpickex	electric	conventional	microwave
feanes@scotfind.com	1	Supdimommor Direct Corp.	Hapwerex		conventional	microwave;gas
ldarakjy@stanredtax.com	1	Supdimommor Direct Corp.	Rapglibex		conventional	gas;electric;microwave
ssarbacher@donquadtech.com	1	Supkilonex	Monroban		conventional	gas
rupthegrove@openlane.com	1	Supkilonex	Parsipefan		conventional	gas
kcaldarera@toughzap.com	1	Supkilonex	Supericator	electric	conventional	microwave
cdevreese@nam-zim.com	1	Supkilonex	Upsapedover	electric	conventional	microwave;electric
njurney@hottechi.com	1	Supkilonex	Varwerpanower	radiant electric	conventional	microwave
tbennick@stanredtax.com	1	Suptanantor  Group		radiant electric	conventional	gas;electric
rmenter@streethex.com	1	Suptanantor  Group	Adrobollor	gas	convection	microwave
cvizarro@domzoom.com	1	Suptanantor  Group	Endwerpistor		conventional	electric
wwolny@bioholding.com	1	Suptanantor  Group	Thrurobimicator	electric	conventional	microwave;electric
aparlato@goodsilron.com	1	Suptanantor  Group	Tupdimegantor	induction	conventional	microwave;electric
gmerced@iselectrics.com	1	Suptanantor  Group	Varrobin	radiant electric	convection	gas;electric;microwave
ffortino@kinnamplus.com	1	Supwerpommover International Corp.	Parquestar		conventional	microwave
saredondo@j-texon.com	1	Supwerpommover International Corp.	Tuphupamin		conventional	microwave;electric;gas
mgillian@xx-holding.com	1	Supwerpommover International Corp.	Updudistor		conventional	gas
dsarao@opentech.com	1	Supwerpommover International Corp.	Winrobommistor		convection	gas
sangalich@codehow.com	1	Supzapollex		gas	convection	microwave
shagele@xx-holding.com	1	Supzapollex	Hapnipexower	gas	conventional	microwave;gas
egalam@ganjaflex.com	1	Supzapollex	Lomnipanower		convection	gas;microwave
gshin@finhigh.com	1	Supzapollex	Supvenar	induction	conventional	gas
cgiguere@ron-tech.com	1	Surdudimor	Barwerpilistor		conventional	microwave
cspringe@scottech.com	1	Surdudimor	Kliwerommistor	induction	conventional	electric
rarceo@funholding.com	1	Surdudimor	Lomtinex		conventional	gas
kmotley@silis.com	1	Surdudimor	Qwiglibaquar	induction	conventional	gas;microwave
ywieser@treequote.com	1	Surdudimor	Surpickewentor	electric	conventional	electric;gas;microwave
parias@groovestreet.com	1	Surdudimor	Tipbanommax	gas	convection	electric
ktawil@hatfan.com	1	Surerommazz International Company	Groweran	radiant electric	conventional	electric;microwave
aschirpke@groovestreet.com	1	Surerommazz International Company	Monwerilantor	electric	conventional	gas;microwave
mrodefer@finjob.com	1	Surerommazz International Company	Supericator		conventional	microwave
gcraghead@zoomit.com	1	Surfropover	Enddimax		convection	electric
npolidori@ganjaflex.com	1	Surfropover	Monwerilantor	electric	conventional	gas
skohl@groovestreet.com	1	Surfropover	Supsapan	electric	conventional	microwave;electric
dsamara@zathunicon.com	1	Surkilimentor  Company	Doperan	radiant electric	conventional	microwave;gas;electric
ldickerson@lexiqvolax.com	1	Surkilimentor  Company	Parrobor		convection	gas;microwave
khanafan@zencorporation.com	1	Surkilimentor  Company	Supwerpover		conventional	electric;microwave
bfarrow@xx-holding.com	1	Surkilimentor  Company	Wincadamistor		conventional	microwave
drhymes@nam-zim.com	1	Surkilimentor  Company	Winweregicator	electric	conventional	microwave;electric
cmulqueen@xx-zobam.com	1	Surmunamex WorldWide	Ciperplax		conventional	microwave
pchavous@bioholding.com	1	Surmunamex WorldWide	Emsipackex		conventional	electric;microwave
rnicka@newex.com	1	Surmunamex WorldWide	Grodiman	gas	convection	gas
ameinerding@donquadtech.com	1	Surmunamex WorldWide	Parrobor	electric	conventional	electric
