household_email	appliance_number	manufacturer_name	model	cooktop_heat_source	oven_type	oven_heat_sources
kennaco@finhigh.com	1	Inwerpover	Rapsapex	radiant electric		
bnicolozakes@rangreen.com	1	Inwerpover	Revenollan	radiant electric	conventional	microwave;electric;gas
azepp@betasoloin.com	1	Inwerpover	Surpickex		conventional	gas;microwave
lcronauer@konex.com	1	Klibanicator	Infroponar	induction	convection	electric
aperez@finjob.com	1	Klibanicator	Lompeban	radiant electric	conventional	gas;electric
cperigo@xx-zobam.com	1	Klibanicator	Monzapazz	gas	conventional	microwave;electric
cmunns@xx-holding.com	1	Klibanicator	Qwifropilistor		convection	microwave
bmirafuentes@fasehatice.com	1	Klibanicator	Retinegan		conventional	electric
cpadilla@donware.com	1	Klibanicex International Inc	Intinower	radiant electric	convection	gas
tsawchuk@plussunin.com	1	Klibanicex International Inc	Parhupar	gas		
vlietz@plexzap.com	1	Klibanicex International Inc	Supzapar	electric		
awesterbeck@gogozoom.com	1	Klibanicex International Inc	Tipkilover	electric	convection	gas;electric;microwave
ssweigard@finjob.com	1	Klidudackazz  Group	Barkilistor		conventional	electric;microwave
lisenhower@scottech.com	1	Klidudackazz  Group	Frorobistor	electric		
gparlato@isdom.com	1	Klidudackazz  Group	Monroban		conventional	gas
gcaiafa@doncon.com	1	Klidudentor Direct	Barwerpilistor	induction	conventional	gas
wsaras@domzoom.com	1	Klidudentor Direct	Invenor		conventional	gas;electric;microwave
mdickerson@konmatfix.com	1	Klidudentor Direct	Klidudplar		convection	gas
lgudroe@dontechi.com	1	Klidudentor Direct	Klifropamentor	radiant electric		
cschieler@plusstrip.com	1	Klidudentor Direct	Surpickex		convection	electric;gas
ntomblin@sunnamplex.com	1	Klidudentor Direct	Tipkilover	electric	convection	microwave;electric
dlukasik@bioplex.com	1	Klijubar Holdings			conventional	microwave;electric
sbiddy@hottechi.com	1	Klijubar Holdings	Infroponar	induction		
btillotson@lexiqvolax.com	1	Klijubar Holdings	Monkilax	gas		
thalter@plusstrip.com	1	Klijubar Holdings	Supvenar	induction	conventional	microwave;gas
kkaniecki@betatech.com	1	Klijubar Holdings	Updudistor		convection	gas
bpapasergi@gogozoom.com	1	Klijubar Holdings	Varsapanin	electric	convection	microwave
glindall@openlane.com	1	Klinipar International Company	Barweramantor	induction		
eemigh@lexiqvolax.com	1	Klinipar International Company	Dopbanentor	induction	conventional	microwave
dgwalthney@finjob.com	1	Klinipar International Company	Enddimax		conventional	microwave
nworlds@blackzim.com	1	Klinipar International Company	Endwerpinicator		conventional	gas
rmoyd@bioholding.com	1	Klinipar International Company	Endwerpistor	electric	conventional	microwave
aadkin@hatfan.com	1	Klinipar International Company	Lomerplantor	radiant electric	conventional	microwave;electric;gas
rcartan@stanredtax.com	1	Klinipar International Company	Supwerpover	electric		
apelkowski@goodsilron.com	1	Klinipar International Company	Tipkilover		conventional	microwave
vfritz@warephase.com	1	Klinipar International Company	Upglibicator		conventional	electric;microwave;gas
mhoopengardner@xx-holding.com	1	Klipickan WorldWide Company	Emsipackex		conventional	gas;electric;microwave
lfunnell@ontomedia.com	1	Klipickan WorldWide Company	Enddimax	induction	conventional	gas
jtheodorov@blackzim.com	1	Klipickan WorldWide Company	Endsipistor	electric	convection	gas;electric
eriden@mathtouch.com	1	Klipickan WorldWide Company	Haptumar	electric	conventional	gas;electric
rmcnease@y-corporation.com	1	Klipickan WorldWide Company	Retanicator	induction	conventional	gas;electric
rsetter@doncon.com	1	Klipickan WorldWide Company	Upmunantor	electric		
tonofrio@isdom.com	1	Klisapackistor	Barwerpilistor	electric	convection	gas;microwave;electric
rsyrop@mathtouch.com	1	Klisapackistor	Dopbanentor	electric	conventional	electric;gas
tkitty@ron-tech.com	1	Klisapackistor	Emsipackex	induction		
cdiestel@donquadtech.com	1	Klisapackistor	Rapwerex		convection	microwave;electric;gas
fsengbusch@isdom.com	1	Klivenin	Advenover		conventional	microwave
ccomnick@blackzim.com	1	Klivenin	Hapnipexower	induction		
wstenseth@scottech.com	1	Klivenin	Monkilax	electric	conventional	electric
cstoltzman@openlane.com	1	Klivenin	Qwifropilistor	electric	conventional	microwave
jaquas@cancity.com	1	Klivenin	Qwitumewar	gas	conventional	gas;electric;microwave
emondella@scottech.com	1	Klivenin	Rejubefistor	induction		
mhellickson@hatfan.com	1	Klivenin	Rewerpower	induction	conventional	microwave
jankeny@singletechno.com	1	Kliwerpedax Holdings Group	Qwitumar	induction	convection	microwave
esuell@sonron.com	1	Kliwerpedax Holdings Group	Redudackar	gas	convection	microwave
lcrupi@ron-tech.com	1	Kliwerpedax Holdings Group	Retanicator	gas	conventional	microwave;electric
sangalich@doncon.com	1	Kliwerpedax Holdings Group	Varglibin		conventional	electric
wbreland@sunnamplex.com	1	Klizapupover WorldWide Company	Lomnipanower		conventional	electric
afillingim@rantouch.com	1	Klizapupover WorldWide Company	Moncadistor	induction	conventional	microwave;electric;gas
mkannady@zathunicon.com	1	Klizapupover WorldWide Company	Mondimaquover		conventional	electric;microwave
wbayless@betasoloin.com	1	Klizapupover WorldWide Company	Mondudax		conventional	gas
hfelger@betasoloin.com	1	Klizapupover WorldWide Company	Parfropadantor	radiant electric		
malbares@inity.com	1	Klizapupover WorldWide Company	Surpickewentor	electric	convection	electric;gas
browling@silis.com	1	Lombanedgan		gas		
ggalam@betasoloin.com	1	Lombanedgan	Lomerplantor	radiant electric		
cwaycott@ron-tech.com	1	Lombanedgan	Qwitumar	electric		
spawlowicz@newex.com	1	Lombanedgan	Revenollan		conventional	electric
lwesterbeck@streethex.com	1	Lombanedgan	Tuprobanantor	gas	convection	microwave
rostolaza@lexiqvolax.com	1	Lombanedgan	Varwerpanower	electric		
bvanausdal@isdom.com	1	Lomcadar  Corp.		electric	convection	microwave;electric
shanafan@zencorporation.com	1	Lomcadar  Corp.	Doptumadower	induction	convection	microwave
syum@streethex.com	1	Lomcadar  Corp.	Klidudplar		conventional	gas;microwave
scorbley@doncon.com	1	Lomcadar  Corp.	Lomnipanower	radiant electric		
afortino@scottech.com	1	Lomcadar  Corp.	Monkilax	electric	convection	gas
mfigeroa@konex.com	1	Lomcadar  Corp.	Revenollan	gas		
jmorocco@zumgoity.com	1	Lomcadar  Corp.	Varsapanin	radiant electric		
mwolny@golddex.com	1	Lomdimin International Company	Monbanicator	radiant electric	conventional	microwave;electric
lbourbon@konex.com	1	Lomdimin International Company	Unsapex	radiant electric	conventional	gas;electric;microwave
ehengel@ontomedia.com	1	Lomquestadan International	Adkilor		convection	microwave;gas;electric
gmccullan@newex.com	1	Lomquestadan International	Qwifropilistor		conventional	electric;microwave
fhoa@finhigh.com	1	Lomquestadan International	Rapwerex		conventional	microwave;gas
dwalthall@toughzap.com	1	Lomquestadan International	Surtumanex	gas	conventional	gas
ffern@condax.com	1	Lomsapimor WorldWide	Cipdudinan		conventional	gas
chixenbaugh@scotfind.com	1	Lomsapimor WorldWide	Grodiman	electric		
gtjepkema@silis.com	1	Lomsapimor WorldWide	Gromunplover	electric	conventional	gas
cturinetti@iselectrics.com	1	Lomsapimor WorldWide	Monwerilantor	radiant electric	conventional	gas
dpugh@finhigh.com	1	Lomsapimor WorldWide	Retumamentor		conventional	microwave;electric
cweglarz@xx-holding.com	1	Lomsapimor WorldWide	Rewerpower		conventional	electric
xmoyd@codehow.com	1	Lomsapimor WorldWide	Supvenefazz		convection	gas
ijacobos@streethex.com	1	Lomsapimor WorldWide	Tipsapover	gas	conventional	gas
moles@zathunicon.com	1	Lomsapimor WorldWide	Tuppebopentor		conventional	gas
ecoyier@labdrill.com	1	Lomsapimor WorldWide	Updudistor	induction		
mheimann@sumace.com	1	Monpebistor International	Klitinistor		conventional	gas;electric
cupthegrove@doncon.com	1	Monpebistor International	Mondimaquover	electric	conventional	electric;gas;microwave
lfeichtner@xx-zobam.com	1	Monpebistor International	Thrumunonax	radiant electric		
thidvegi@zotware.com	1	Monpickar International Corp.	Haphupicator		conventional	electric
dkohl@iselectrics.com	1	Monpickar International Corp.	Rapsapex		conventional	electric
lthreets@xx-zobam.com	1	Monpickar International Corp.	Revenollan		convection	microwave;electric;gas
amartabano@hottechi.com	1	Monpickar International Corp.	Upsapar	gas	conventional	gas
mgalam@zoomit.com	1	Monwerexan International Corp.	Cipdimazz	electric	convection	microwave;electric;gas
cauffrey@sonron.com	1	Monwerexan International Corp.	Rapsapower	gas		
hdopico@statholdings.com	1	Parfropazz Direct	Frorobistor		conventional	electric
czane@sunnamplex.com	1	Parfropazz Direct	Klidudplar		convection	gas;electric
remard@xx-holding.com	1	Parfropazz Direct	Supbanantor	gas	convection	gas;microwave
hlabreche@dambase.com	1	Parfropazz Direct	Thruglibentor		conventional	gas
tpoquette@kinnamplus.com	1	Parfropazz Direct	Tipquestistor		conventional	electric
sskursky@rundofase.com	1	Parfropazz Direct	Wintanax	radiant electric	conventional	microwave;electric
ngiguere@warephase.com	1	Parkilicentor International	Klizapedgantor	induction	conventional	microwave;electric;gas
rmaisto@gogozoom.com	1	Parkilicentor International	Monerex	electric	conventional	microwave;gas
jnestle@ontomedia.com	1	Parkilicentor International	Parjubollor		conventional	electric;microwave
vdorshorst@donware.com	1	Parkilicentor International	Partinicantor	induction		
gjurney@finjob.com	1	Parkilicentor International	Upwerpantor	induction		
ngiguere@groovestreet.com	1	Parpickin International	Fropickaman		conventional	electric;microwave;gas
laredondo@zathunicon.com	1	Parpickin International	Montinefazz		conventional	electric
rstenseth@zencorporation.com	1	Parpickin International	Thrunipaquentor		conventional	gas;electric
xtegarden@bioholding.com	1	Parpickin International	Zeedimin	induction		
jmodzelewski@warephase.com	1	Parquestilicator WorldWide Corp.	Barmunedex		conventional	gas;electric
aabdallah@plusstrip.com	1	Parquestilicator WorldWide Corp.	Gromunplover		conventional	gas;electric
aslayton@isdom.com	1	Parquestilicator WorldWide Corp.	Suptanedgentor		convection	microwave;electric
bdubaldi@year-job.com	1	Parquestilicator WorldWide Corp.	Thrurobimicator	induction		
ldrymon@codehow.com	1	Parquestilicator WorldWide Corp.	Tipkilower	radiant electric	conventional	microwave;electric
mtomasulo@finhigh.com	1	Parsapax WorldWide			conventional	microwave;electric
ategarden@donquadtech.com	1	Parsapax WorldWide	Fropebicator		conventional	microwave
lkoppinger@mathtouch.com	1	Parsapax WorldWide	Klitinistor		conventional	microwave;electric;gas
aklonowski@konex.com	1	Parsapax WorldWide	Lompeban		conventional	electric
trhym@blackzim.com	1	Parsapax WorldWide	Supdimonentor	induction		
tmaile@doncon.com	1	Parsapax WorldWide	Truzapican	induction	conventional	microwave
jeanes@conecom.com	1	Parsapax WorldWide	Updudistor	radiant electric	convection	electric;gas
scentini@konex.com	1	Partinax Direct Company	Monbanicator		convection	electric;gas
ahoneywell@finjob.com	1	Partinax Direct Company	Qwifropilistor		conventional	gas;electric
mloder@isdom.com	1	Partinax Direct Company	Rapdimepax	electric	conventional	electric
rtreston@xx-zobam.com	1	Partinax Direct Company	Tipsapover	radiant electric		
jyaw@rangreen.com	1	Partinax Direct Company	Truzapaquar	induction	convection	gas;electric
gkeetch@year-job.com	1	Partinax Direct Company	Untumover	radiant electric	conventional	electric
drhym@streethex.com	1	Partinax Direct Company	Winsipexex	radiant electric	convection	electric
kfern@ontomedia.com	1	Partinax Direct Company	Winweregicator	radiant electric	conventional	gas;electric;microwave
ajeanty@zumgoity.com	1	Partinedin		gas	conventional	gas
sbookamer@xx-holding.com	1	Partinedin		induction		
aschemmer@nam-zim.com	1	Partinedin	Dopnipefistor	radiant electric		
ctjepkema@toughzap.com	1	Partinedin	Supdimonentor		conventional	microwave;gas
hmoyd@xx-zobam.com	1	Partinedin	Supericator	radiant electric	conventional	gas
rmaynerich@konmatfix.com	1	Parvenistor Direct Inc	Barwerpilistor	electric	convection	electric
lyglesias@bioholding.com	1	Parvenistor Direct Inc	Rapsapex		conventional	electric
ymunns@newex.com	1	Parwerentor International	Froglibefax	induction		
vweight@sumace.com	1	Parwerentor International	Haphupicator	electric		
abevelacqua@sunnamplex.com	1	Parwerentor International	Qwinipamex	gas		
sliukko@kinnamplus.com	1	Parwerupor  Corp.			convection	microwave
cperez@faxquote.com	1	Parwerupor  Corp.	Adpebeficator	induction	conventional	gas;electric;microwave
mmondella@bioplex.com	1	Parwerupor  Corp.	Barwerpilistor		conventional	electric
rdhamer@donquadtech.com	1	Parwerupor  Corp.	Klifropamentor		convection	gas;electric
gsergi@zumgoity.com	1	Parwerupor  Corp.	Redudex		conventional	microwave;electric;gas
fmondella@bioplex.com	1	Parwerupor  Corp.	Retanicator	radiant electric	conventional	microwave;electric
dbitsuie@betatech.com	1	Parwerupor  Corp.	Supdimonentor	induction	convection	microwave;gas
tasar@warephase.com	1	Qwicadplentor Holdings	Adpickinazz	radiant electric	conventional	electric;microwave
shoopengardner@faxquote.com	1	Qwicadplentor Holdings	Pardimedentor		conventional	gas;microwave
ndiscipio@bioholding.com	1	Qwicadplentor Holdings	Partinicantor		conventional	microwave
tsamara@toughzap.com	1	Qwicadplentor Holdings	Unnipackentor	gas		
eennaco@zencorporation.com	1	Qwidimower International		gas	convection	microwave
luyetake@konmatfix.com	1	Qwidimower International	Doptumadower	induction	conventional	microwave
bsaulter@plussunin.com	1	Qwidimower International	Monerex		conventional	microwave
cyglesias@stanredtax.com	1	Qwidimower International	Supericator		conventional	microwave;gas;electric
gcousey@rundofase.com	1	Qwidimower International	Thrunipaquentor		convection	microwave
jlother@sunnamplex.com	1	Qwiglibin Holdings	Barwerpilistor	induction		
ggreenbush@inity.com	1	Qwiglibin Holdings	Monkilax		conventional	gas;microwave
rmenter@mathtouch.com	1	Qwijubackicator WorldWide Company	Gromunplover	induction	conventional	electric;gas
sfarrow@konex.com	1	Qwijubackicator WorldWide Company	Infroponar	electric		
bbartolet@inity.com	1	Qwijubackicator WorldWide Company	Pardimedentor	radiant electric	convection	microwave
lnewville@stanredtax.com	1	Qwijubackicator WorldWide Company	Qwitumewar	electric	convection	microwave
lmeisel@j-texon.com	1	Qwijubackicator WorldWide Company	Trukilantor		convection	electric
glueckenbach@openlane.com	1	Qwijubackicator WorldWide Company	Untumover	induction		
dskulski@year-job.com	1	Qwipickan International Corp.	Barkilentor	radiant electric	convection	gas;electric;microwave
frhymes@opentech.com	1	Qwipickan International Corp.	Cipdimazz	gas		
amadarang@hottechi.com	1	Qwipickan International Corp.	Dopdimanax		conventional	electric
lsturiale@rundofase.com	1	Qwipickan International Corp.	Mondimewan		conventional	microwave
rlorens@iselectrics.com	1	Qwipickan International Corp.	Supdimopin		conventional	gas;microwave;electric
cspickerman@codehow.com	1	Qwipickan International Corp.	Supsapan	radiant electric		
mbookamer@yearin.com	1	Qwipickan International Corp.	Thrusapentor		conventional	electric;gas;microwave
hrochin@xx-zobam.com	1	Qwipickan International Corp.	Upglibicator		conventional	microwave;electric
bnabours@scotfind.com	1	Qwipickan International Corp.	Varglibin		conventional	gas
atolfree@rundofase.com	1	Qwiquestentor  Company		electric	conventional	microwave;gas
cisaacs@scottech.com	1	Qwiquestentor  Company		electric	conventional	electric
jtollner@zoomit.com	1	Qwiquestentor  Company	Grosapower		convection	microwave;electric
slizama@conecom.com	1	Qwiquestentor  Company	Hapwerex		conventional	gas;electric
clacovara@stanredtax.com	1	Qwiquestentor  Company	Surpickewentor	electric	convection	electric;gas
lhoffis@dalttechnology.com	1	Qwiquestentor  Company	Tipkilover	radiant electric	conventional	microwave;gas;electric
bfallick@ron-tech.com	1	Qwiquestentor  Company	Winrobommistor		conventional	gas
fbrideau@doncon.com	1	Qwitumegentor Direct Inc	Ciperplax	gas		
rperigo@scotfind.com	1	Qwitumegentor Direct Inc	Emdudonan		conventional	electric;gas
lfrancescon@donquadtech.com	1	Qwitumegentor Direct Inc	Mondimewan	radiant electric		
dwardrip@domzoom.com	1	Qwitumegentor Direct Inc	Survenin		conventional	microwave;gas
ostenseth@green-plus.com	1	Qwitumegentor Direct Inc	Tipbanommax	electric		
epalaia@scottech.com	1	Qwiwerover WorldWide Company	Frorobistor	induction	convection	microwave;electric
mcolaizzo@isdom.com	1	Qwiwerover WorldWide Company	Klidudplar		conventional	gas;microwave
lgwalthney@groovestreet.com	1	Qwiwerover WorldWide Company	Rapglibex	radiant electric	convection	microwave;gas
etheodorov@toughzap.com	1	Rapdimplower	Montinefazz	gas		
nriden@ganjaflex.com	1	Rapdimplower	Rapsapower		conventional	microwave;electric;gas
smclaird@fasehatice.com	1	Raprobower International	Lomrobax		conventional	microwave
lbartolet@faxquote.com	1	Raprobower International	Supdimopin	induction		
mlother@funholding.com	1	Rapvenefentor  Corp.	Dopvenower	induction	convection	electric;gas
bschmierer@zathunicon.com	1	Rapvenefentor  Corp.	Haptumar		conventional	gas;electric;microwave
thollack@golddex.com	1	Rapvenefentor  Corp.	Monsipommistor		conventional	electric;gas
ygobern@fasehatice.com	1	Rapvenefentor  Corp.	Qwifropilistor	electric		
mhughey@rundofase.com	1	Rapvenefentor  Corp.	Tipbanommax	induction		
sscriven@goodsilron.com	1	Rapvenefentor  Corp.	Zeesipicator	induction	conventional	microwave
tmorasca@condax.com	1	Rapvenor WorldWide Group	Fropickaman	radiant electric		
