household_email	bathroom_number	sink_count	bidet_count	commode_count	tub_count	shower_count	tub_shower_count	primary_bathroom	bathroom_name
slindall@dalttechnology.com	1	1	0	0					
sloder@streethex.com	1	1	1	1					game room
slueckenbach@singletechno.com	1	1	1	1					
slueckenbach@singletechno.com	2	2	1	1					
smaclead@isdom.com	1	2	0	1					
smartabano@domzoom.com	1	1	0	1					
smartabano@domzoom.com	2	1	0	1					guest
smartabano@hottechi.com	2	1	0	1					guest
smastella@plusstrip.com	1	1	0	1					powder room
smccullan@groovestreet.com	2	1	0	1					
smccullan@groovestreet.com	3	3	0	1					
smclaird@condax.com	1	2	0	0					
smclaird@condax.com	3	2	0	1					powder room
smclaird@fasehatice.com	2	2	1	1					game room
smeinerding@blackzim.com	1	1	0	1					
smeinerding@funholding.com	2	1	0	1					game room
smorocco@ontomedia.com	1	1	1	1					
smotley@treequote.com	1	1	0	1					basement
smotley@treequote.com	2	1	0	1					basement
smyricks@inity.com	3	1	0	1					game room
sneither@rangreen.com	1	1	1	1					game room
snicolozakes@fasehatice.com	1	1	0	1					guest
snicolozakes@inity.com	2	2	1	1					guest
snievas@j-texon.com	1	1	0	0					
snunlee@funholding.com	2	1	0	0					guest
snunlee@funholding.com	3	2	0	1					
sohms@dambase.com	1	2	0	1					
sohms@donware.com	2	1	1	1					game room
sostolaza@betatech.com	1	1	0	1					
sostrosky@domzoom.com	2	1	0	0					game room
sostrosky@yearin.com	1	2	0	0					
spadilla@inity.com	2	1	0	1					powder room
spagliuca@donware.com	1	1	0	1					basement
spagliuca@scotfind.com	1	1	0	1					guest
spaprocki@treequote.com	2	1	0	1					
spaprocki@treequote.com	3	1	0	1					
spaskin@ontomedia.com	1	1	0	1					
spaskin@ontomedia.com	2	1	0	1					powder room
spatak@golddex.com	1	1	0	1					
spatak@stanredtax.com	1	1	0	1					guest
spaulas@rundofase.com	1	1	0	1					
spawlowicz@nam-zim.com	3	1	0	0					basement
spawlowicz@nam-zim.com	4	1	0	1					guest
spawlowicz@newex.com	1	1	0	1					guest
sperigo@j-texon.com	3	1	0	1					
srhymes@stanredtax.com	2	1	0	1					basement
srim@isdom.com	1	2	0	1					
srim@y-corporation.com	1	2	0	1					game room
srodefer@sonron.com	1	2	1	1					game room
srodefer@sonron.com	3	1	1	1					powder room
sroyster@plussunin.com	2	1	0	1					guest
ssahagun@donquadtech.com	1	2	0	1					basement
ssama@isdom.com	3	2	0	1					
ssarao@funholding.com	1	1	0	1					guest
sscheyer@funholding.com	1	3	0	0					powder room
sscheyer@funholding.com	2	1	0	1					
sschmaltz@iselectrics.com	1	3	0	1					powder room
sscriven@goodsilron.com	1	1	1	1					game room
sshealy@conecom.com	1	1	0	1					
sskulski@newex.com	1	1	0	1					
sskursky@rundofase.com	2	2	0	1					game room
sstem@scotfind.com	1	2	0	1					
sstenseth@labdrill.com	1	2	0	0					basement
sstrassner@hatfan.com	1	2	0	1					powder room
sstuer@conecom.com	1	1	0	1					powder room
sstuer@fasehatice.com	1	1	0	1					
ssturiale@ontomedia.com	3	1	1	1					game room
ssturiale@ontomedia.com	4	1	0	1					guest
ssuell@nam-zim.com	1	1	0	1					
ssweigard@finjob.com	1	1	1	1					powder room
ssweigard@finjob.com	2	1	0	1					
stheodorov@inity.com	1	2	0	0					
sthyberg@silis.com	1	1	0	1					
stoelkes@year-job.com	4	1	0	1					basement
stoelkes@year-job.com	6	3	0	0					powder room
stoelkes@year-job.com	7	1	1	1					guest
stoelkes@year-job.com	8	2	0	1					powder room
stomasulo@finhigh.com	1	2	1	1					
streston@kan-code.com	2	1	0	1					
stromblay@toughzap.com	1	1	0	1					basement
sturinetti@xx-zobam.com	1	1	0	1					guest
svonasek@isdom.com	1	1	0	1					basement
svonasek@isdom.com	2	1	0	1					powder room
swardrip@sonron.com	2	2	1	1					basement
swaycott@plexzap.com	1	1	0	1					
swaycott@ron-tech.com	1	2	0	1					powder room
sweglarz@opentech.com	2	1	0	1					
swolfgramm@iselectrics.com	2	1	0	1					
swolny@inity.com	1	1	1	0					basement
swolny@ontomedia.com	1	1	0	1					basement
syori@fasehatice.com	1	1	0	1					game room
syori@fasehatice.com	2	1	0	1					
syum@finhigh.com	1	1	0	1					game room
szurcher@betasoloin.com	1	2	0	1					guest
tacuff@conecom.com	1	1	0	1					powder room
tacuff@nam-zim.com	2	1	0	1					
tahle@ontomedia.com	1	2	1	1					
talbares@zathunicon.com	1	2	1	1					
tarias@donquadtech.com	1	2	0	0					basement
tarias@treequote.com	2	1	0	1					
tasar@bioholding.com	1	2	1	1					basement
tasar@bioholding.com	2	2	0	1					game room
tbaltimore@stanredtax.com	1	2	1	1					
tbarfield@dontechi.com	1	2	0	1					game room
tbayless@sunnamplex.com	2	2	0	1					guest
tbeech@j-texon.com	1	1	0	1					basement
tbennick@stanredtax.com	2	3	0	1					
tbennick@zencorporation.com	3	1	0	1					basement
tbourbon@zoomit.com	1	1	1	1					guest
tbowley@rantouch.com	1	2	0	1					
tbrideau@donware.com	2	1	0	1					
tbruschke@sonron.com	1	1	0	1					basement
tbuemi@codehow.com	1	1	1	0					powder room
tbuemi@scottech.com	2	3	0	1					
tbuvens@zotware.com	1	2	0	1					powder room
tbuvens@zotware.com	2	2	0	1					
tbuzick@ontomedia.com	1	1	1	1					powder room
tcandlish@goodsilron.com	2	1	1	1					basement
tcantres@fasehatice.com	2	1	0	1					powder room
tcomnick@kinnamplus.com	1	1	1	1					game room
tcronauer@statholdings.com	2	1	0	1					basement
tdegonia@ron-tech.com	1	1	0	1					
tdegonia@ron-tech.com	2	2	0	0					powder room
tdegonia@streethex.com	1	3	0	1					
tdevreese@zencorporation.com	1	1	0	1					powder room
tdhamer@stanredtax.com	2	1	0	1					
tdhamer@stanredtax.com	3	1	0	1					powder room
tdickerson@betatech.com	2	1	0	0					powder room
tdilliard@kan-code.com	1	1	0	1					powder room
tdilliard@kan-code.com	2	2	0	1					basement
tdilliard@kan-code.com	5	1	0	1					powder room
tdilliard@kan-code.com	6	2	0	1					guest
tdubaldi@green-plus.com	1	1	1	0					game room
tdubaldi@green-plus.com	2	1	0	0					
tduenas@inity.com	1	1	0	1					guest
tengelberg@lexiqvolax.com	2	1	0	1					powder room
testell@plusstrip.com	1	2	1	1					
tfarrow@yearin.com	3	1	1	0					guest
tfeichtner@golddex.com	1	1	0	1					guest
tfeichtner@y-corporation.com	1	1	0	1					guest
tfeichtner@y-corporation.com	2	1	0	1					
tflosi@donware.com	2	1	0	1					
tflosi@donware.com	3	1	0	1					basement
tfoller@opentech.com	2	2	0	1					powder room
tfoller@opentech.com	3	1	0	1					guest
tfortino@ganjaflex.com	1	1	1	1					powder room
tfrankel@rantouch.com	1	1	0	1					
tfrankel@rantouch.com	2	1	1	1					guest
tgibes@dontechi.com	1	2	0	1					powder room
tgillaspie@donware.com	2	2	0	1					guest
tgillaspie@green-plus.com	1	2	0	1					
tgillaspie@groovestreet.com	2	1	0	1					basement
thalter@doncon.com	1	1	0	1					
tharoldson@bioholding.com	2	3	0	1					basement
therritt@zumgoity.com	1	2	0	0					
thiatt@statholdings.com	1	1	1	1					guest
thidvegi@zotware.com	1	1	0	0					
thoneywell@rangreen.com	1	1	0	1					
thoogland@groovestreet.com	1	3	0	1					
tinouye@kinnamplus.com	1	1	0	0					basement
tinouye@warephase.com	1	1	0	1					basement
tjurney@groovestreet.com	2	1	0	1					game room
tkaniecki@dambase.com	2	1	0	1					
tkannady@groovestreet.com	2	1	1	1					
tkarpin@sonron.com	2	2	0	1					
tkeetch@hottechi.com	1	1	1	1					
tkitty@ron-tech.com	1	1	0	1					guest
tklusman@xx-holding.com	1	1	0	1					game room
tkohl@inity.com	4	1	0	1					
tlary@plussunin.com	1	1	1	1					basement
tlatzke@sonron.com	1	1	1	1					powder room
tliukko@sonron.com	1	1	1	1					game room
tloder@hatfan.com	1	1	0	1					basement
tmaile@doncon.com	1	2	0	1					
tmaisto@condax.com	1	1	0	1					powder room
tmallett@cancity.com	1	1	0	1					game room
tmauson@silis.com	1	1	0	1					basement
tmauson@yearin.com	1	2	0	1					
tmclaird@golddex.com	1	2	0	1					basement
tmclaird@plexzap.com	2	2	0	1					basement
tmclaird@plexzap.com	8	2	0	1					
tmcnease@kinnamplus.com	1	2	0	1					game room
tmcnease@kinnamplus.com	3	1	0	1					basement
tmconnell@stanredtax.com	1	1	0	1					basement
tmerced@rangreen.com	1	1	0	1					game room
tmerced@rangreen.com	3	1	0	1					
tmerced@rangreen.com	4	1	0	1					
tmeteer@yearin.com	1	2	1	1					
tmeteer@zoomit.com	1	3	0	1					basement
tmirafuentes@ontomedia.com	1	1	0	1					powder room
tmirafuentes@ontomedia.com	2	1	0	1					
tmondella@hottechi.com	1	1	1	1					guest
tmorasca@condax.com	1	1	0	1					
tmorasca@faxquote.com	1	2	0	0					
tmoyd@nam-zim.com	2	1	0	1					basement
tmugnolo@toughzap.com	1	2	0	1					guest
tmunns@conecom.com	1	1	0	1					basement
tnabours@gogozoom.com	1	2	0	1					game room
tnabours@gogozoom.com	2	1	0	1					basement
tnachor@conecom.com	1	1	0	1					game room
tnachor@conecom.com	2	3	0	1					basement
toldroyd@green-plus.com	1	1	0	0					guest
toldroyd@green-plus.com	2	1	0	1					
tpagliuca@hottechi.com	1	1	0	1					powder room
tpalaspas@plexzap.com	1	1	0	0					powder room
tpaskin@mathtouch.com	2	2	0	1					
tpaulas@sonron.com	1	1	0	1					game room
tpaulas@sonron.com	2	1	0	1					
tperez@golddex.com	1	1	0	1					powder room
tperigo@conecom.com	1	1	0	0					
tperigo@dontechi.com	2	2	0	1					
trauser@plusstrip.com	1	1	0	0					
trhym@blackzim.com	1	2	0	1					guest
trhymes@stanredtax.com	1	1	0	1					basement
trochin@betasoloin.com	2	1	1	1					
trodeigues@funholding.com	1	1	0	1					guest
trodenberger@lexiqvolax.com	1	1	0	1					powder room
trowling@plusstrip.com	1	3	0	1					game room
tsayaphon@dalttechnology.com	1	1	0	1					
tsayaphon@dalttechnology.com	2	1	0	1					
tsaylors@dontechi.com	1	1	0	1					guest
tschieler@gogozoom.com	1	3	1	1					basement
tschirpke@kinnamplus.com	1	1	0	1					
tschmaltz@warephase.com	1	2	0	0					guest
tschmierer@hottechi.com	2	2	0	1					guest
tsetter@newex.com	1	3	0	0					basement
tshealy@plussunin.com	2	1	0	1					guest
tshin@domzoom.com	1	1	0	0					game room
tshin@domzoom.com	2	1	0	1					powder room
tstimmel@toughzap.com	1	1	1	1					powder room
tthreets@singletechno.com	1	1	0	1					game room
tthreets@singletechno.com	2	2	0	1					game room
ttomasulo@nam-zim.com	2	1	1	1					basement
tvarriano@statholdings.com	1	1	1	0					powder room
tvonasek@iselectrics.com	2	2	0	1					
twaycott@scottech.com	1	2	0	1					
twaycott@scottech.com	2	1	0	1					powder room
twiklund@konmatfix.com	1	1	0	1					guest
twitten@warephase.com	2	1	0	1					guest
tyori@bioplex.com	1	1	0	1					
tyori@bioplex.com	2	2	0	1					powder room
tzagen@toughzap.com	1	1	0	1					powder room
tzepp@yearin.com	2	1	1	1					game room
vadkin@singletechno.com	1	1	0	1					guest
vcallaro@xx-zobam.com	1	2	0	1					basement
vcentini@sonron.com	1	1	0	1					
vchaffins@doncon.com	1	1	0	1					
vchaffins@doncon.com	2	2	1	1					
vchesterfield@labdrill.com	1	2	0	1					basement
vcookey@openlane.com	2	2	0	1					
vcryer@zencorporation.com	3	2	0	1					powder room
vdelasancha@donquadtech.com	3	2	1	1					game room
vdeleo@codehow.com	1	1	0	1					
vdorshorst@donware.com	2	1	0	1					powder room
vfallick@doncon.com	1	2	0	1					basement
vferrario@hatfan.com	2	1	0	1					
vflister@cancity.com	1	2	0	1					
vfritz@warephase.com	1	1	0	1					basement
vgillian@ontomedia.com	1	2	1	1					guest
vgwalthney@golddex.com	1	1	0	1					
vhiatt@yearin.com	2	2	0	1					
vjillson@dambase.com	1	1	0	1					guest
vjillson@dambase.com	2	1	0	1					
vkeneipp@dalttechnology.com	1	1	0	0					
vkitty@iselectrics.com	2	1	0	1					game room
vklimek@fasehatice.com	1	2	1	1					guest
vkolmetz@singletechno.com	1	1	1	0					basement
vkusko@codehow.com	2	2	1	1					game room
vlawler@ron-tech.com	1	1	0	1					powder room
vlawler@ron-tech.com	2	1	0	1					powder room
vlizama@ron-tech.com	1	1	1	1					
vlizama@ron-tech.com	2	1	0	1					
vmai@streethex.com	2	1	0	1					guest
vmaile@nam-zim.com	1	1	0	1					
vmaisto@streethex.com	2	1	1	1					powder room
vmarrier@mathtouch.com	1	1	0	1					basement
vmatuszak@hottechi.com	1	1	0	1					
vmccullan@dalttechnology.com	2	1	0	1					powder room
vmelnyk@year-job.com	1	1	0	1					basement
vmiceli@rantouch.com	1	1	0	1					powder room
vmiceli@rantouch.com	2	1	0	1					
vmodzelewski@betasoloin.com	2	1	1	0					
vnabours@warephase.com	1	1	0	1					game room
vohms@scotfind.com	2	2	0	1					basement
vonofrio@hottechi.com	1	2	1	1					
vpelkowski@stanredtax.com	1	2	0	1					
vperigo@zencorporation.com	1	1	0	1					
vplumer@rundofase.com	1	1	0	1					game room
vradde@newex.com	1	1	0	1					game room
vrauser@kan-code.com	1	3	0	1					
vrauser@kan-code.com	2	2	0	1					
vrauser@singletechno.com	2	1	1	1					
vrhoden@isdom.com	1	1	0	1					powder room
vriopelle@ganjaflex.com	1	1	0	1					basement
vrochin@singletechno.com	2	1	0	1					
vrodefer@blackzim.com	2	2	0	1					
vryser@toughzap.com	2	2	0	1					basement
vsergi@openlane.com	1	1	1	1					powder room
vshire@sumace.com	2	1	0	1					
vsturiale@dontechi.com	2	1	1	1					basement
vsweely@dalttechnology.com	1	2	0	1					
vsyrop@nam-zim.com	1	1	0	1					
vsyrop@nam-zim.com	2	3	0	1					powder room
vtomasulo@warephase.com	1	1	0	1					
vtomasulo@warephase.com	2	1	1	1					
vtomasulo@warephase.com	3	2	0	1					game room
vtreston@stanredtax.com	1	2	0	1					
vtromblay@scottech.com	1	1	0	1					basement
vvanheusen@iselectrics.com	1	1	0	1					
vvarriano@finhigh.com	1	2	1	1					
vvarriano@finhigh.com	2	1	0	1					guest
vwesterbeck@scotfind.com	1	2	0	1					
vwieser@ron-tech.com	2	1	0	0					
vwildfong@dalttechnology.com	1	2	0	1					
vwildfong@green-plus.com	1	2	1	1					basement
vzane@golddex.com	2	1	0	1					
wankeny@gogozoom.com	1	2	0	1					powder room
wbayless@betasoloin.com	2	2	0	1					powder room
wberganza@stanredtax.com	1	1	0	1					
wbevelacqua@year-job.com	2	1	0	1					
wbrideau@j-texon.com	1	1	0	1					guest
wcetta@condax.com	1	3	0	1					
wcoody@yearin.com	1	1	0	0					
wcork@zencorporation.com	2	1	0	1					game room
wcoyier@donware.com	1	1	0	1					powder room
wdegroot@lexiqvolax.com	1	1	0	1					game room
weroman@toughzap.com	1	1	0	1					powder room
weschberger@plussunin.com	1	1	1	1					
wfortino@zotware.com	1	1	0	1					
wgalam@openlane.com	1	2	1	1					guest
wgalam@openlane.com	4	1	0	1					powder room
whoopengardner@scotfind.com	1	1	0	1					
witurbide@plexzap.com	2	1	0	1					
wklusman@faxquote.com	1	2	1	1					basement
wkolmetz@konmatfix.com	1	1	0	1					guest
wkolmetz@konmatfix.com	2	2	0	1					game room
wloder@doncon.com	1	1	0	1					
wlouissant@streethex.com	2	2	0	0					
wluczki@plusstrip.com	1	1	1	1					
wmadarang@green-plus.com	1	1	1	1					
wmeisel@rangreen.com	1	2	1	1					powder room
wohms@mathtouch.com	1	1	0	1					basement
wpatak@singletechno.com	4	1	0	1					basement
wpatak@singletechno.com	5	1	0	1					powder room
wpatak@singletechno.com	6	1	0	1					guest
wpatak@singletechno.com	7	1	0	1					guest
wpawlowicz@scottech.com	1	1	0	0					
wpoquette@rantouch.com	1	1	0	1					guest
wreiber@lexiqvolax.com	6	1	0	1					
wreiber@lexiqvolax.com	8	1	0	1					powder room
wruta@isdom.com	1	1	0	1					guest
wsaras@domzoom.com	2	1	0	1					
wstorment@rangreen.com	1	1	0	1					powder room
wsweely@finhigh.com	2	1	0	1					
wsyrop@condax.com	1	1	0	0					
wtegarden@singletechno.com	1	1	0	1					
wwolny@bioholding.com	1	2	0	1					
wwolny@bioholding.com	2	1	0	1					game room
xdopico@opentech.com	1	1	0	0					game room
xkorando@konmatfix.com	1	2	0	1					basement
xkorando@konmatfix.com	2	1	0	0					
xlizama@sumace.com	1	1	1	1					guest
xlizama@sumace.com	2	1	0	1					guest
xoles@green-plus.com	2	1	0	1					
ycampain@ontomedia.com	2	2	0	1					
ychavous@labdrill.com	1	2	0	1					basement
yennaco@mathtouch.com	3	2	0	1					guest
yeroman@gogozoom.com	2	2	0	1					guest
yfrankel@betasoloin.com	2	1	0	0					powder room
yfrerking@domzoom.com	2	1	1	1					
yfritz@rantouch.com	1	1	0	1					game room
yloader@conecom.com	1	1	0	1					
ylother@statholdings.com	2	1	0	1					
yluczki@plusstrip.com	1	1	0	1					guest
yluczki@plusstrip.com	2	1	0	1					game room
ymunns@newex.com	1	2	0	0					guest
yparlato@y-corporation.com	1	1	0	1					basement
ypedrozo@konmatfix.com	2	3	0	1					basement
yscipione@funholding.com	1	2	0	1					basement
ysergi@ganjaflex.com	1	2	0	1					basement
yvizarro@faxquote.com	1	1	0	1					
ywieser@treequote.com	1	1	1	0					powder room
ywieser@treequote.com	2	2	0	1					guest
ywolny@stanredtax.com	1	1	1	1					powder room
zeanes@donquadtech.com	1	1	1	0					
zeanes@donquadtech.com	2	1	0	1					basement
zshealy@groovestreet.com	3	1	0	1					guest
ztegarden@golddex.com	1	1	0	1					game room
