household_email	appliance_number	manufacturer_name	model	cooktop_heat_source	oven_type	oven_heat_sources
sscriven@goodsilron.com	1	Rapvenefentor  Corp.	Zeesipicator	induction	conventional	microwave
tmorasca@condax.com	1	Rapvenor WorldWide Group	Fropickaman	radiant electric		
cstuer@bioplex.com	1	Rapvenor WorldWide Group	Hapquestover	radiant electric		
jvarriano@rangreen.com	1	Rapvenor WorldWide Group	Moncadistor	gas		
achavous@j-texon.com	1	Rapweror	Emsipackex	radiant electric		
tklonowski@scottech.com	1	Rapweror	Gropickicator	gas	conventional	electric
tshin@domzoom.com	1	Rapweror	Rapglibex	induction		
cleto@finjob.com	1	Rapweror	Tupwerpimar	induction	conventional	electric;gas
emanno@j-texon.com	1	Rapweror	Winnipilover	induction	convection	electric
llother@scotfind.com	1	Rapweror	Winrobommistor	radiant electric	conventional	electric;microwave
bmoyd@streethex.com	1	Rebanackower Direct		induction	convection	electric
dklusman@lexiqvolax.com	1	Rebanackower Direct	Klitumover	electric		
rrodefer@dalttechnology.com	1	Rebanackower Direct	Tuppebopentor	electric	convection	gas;electric;microwave
kvocelka@mathtouch.com	1	Recadin  Group		electric	convection	microwave;electric;gas
tmauson@silis.com	1	Recadin  Group	Hapzapistor	induction		
erauser@betatech.com	1	Recadin  Group	Lomtinex	gas		
lfigeroa@condax.com	1	Recadin  Group	Parrobor	radiant electric	conventional	electric
sandreason@silis.com	1	Recadin  Group	Qwifropimover	radiant electric	conventional	electric
ldallen@j-texon.com	1	Recadin  Group	Supfropantor	radiant electric	conventional	microwave
khengel@opentech.com	1	Recadin  Group	Supquestackan	radiant electric		
wmeisel@rangreen.com	1	Recadin  Group	Supsapan	radiant electric		
hyori@green-plus.com	1	Redudefazz International Corp.	Ciperimar	induction	conventional	gas;microwave
vtomasulo@warephase.com	1	Redudefazz International Corp.	Endwerpinicator	gas	convection	microwave;gas
jvonasek@blackzim.com	1	Redudefazz International Corp.	Lompeban	radiant electric	convection	gas;microwave
tharabedian@doncon.com	1	Refropackentor Direct Company	Endsipistor	electric	conventional	gas
tcorbley@opentech.com	1	Refropackentor Direct Company	Parjubollor	induction	conventional	electric
feanes@newex.com	1	Rehupamantor  Inc	Trukilantor	electric	convection	microwave;electric
cvonasek@hottechi.com	1	Rehupamantor  Inc	Tupdimegantor	electric	convection	electric;gas
jsergi@sunnamplex.com	1	Rekilantor  Group		gas	conventional	gas;electric
tklusman@xx-holding.com	1	Rekilantor  Group	Dopvenower	electric	conventional	gas;electric
hcolaizzo@funholding.com	1	Rekilantor  Group	Thruglibentor	induction	conventional	electric
mdopico@rangreen.com	1	Rekilantor  Group	Unniponower	induction		
gkarpin@y-corporation.com	1	Rerobazz	Tupwerpimar	radiant electric	convection	microwave
dmelnyk@zotware.com	1	Rerobazz	Unnipackentor	induction	conventional	electric;microwave
mkonopacki@statholdings.com	1	Rerobazz	Winnipilover	electric		
tmccullan@warephase.com	1	Rerobex	Cipdimazz	radiant electric	convection	microwave;gas
crulapaugh@donquadtech.com	1	Rerobex	Qwiglibaquar	radiant electric	conventional	gas;microwave
rschmaltz@conecom.com	1	Rerobex	Winsipexex	radiant electric	convection	electric
wfrerking@scottech.com	1	Rerobupex  Corp.	Qwitumewar	radiant electric	conventional	gas;electric;microwave
cfigeroa@cancity.com	1	Rerobupex  Corp.	Rapsapex	electric	conventional	electric
nupthegrove@funholding.com	1	Resapollower Holdings	Adtinentor	gas		
agellinger@dontechi.com	1	Resapollower Holdings	Monwericower	induction		
agotter@codehow.com	1	Retinomman International Corp.	Cipdimazz	radiant electric	convection	gas;microwave
jmaisto@plexzap.com	1	Retinomman International Corp.	Surtinover	radiant electric		
dleto@dontechi.com	1	Retinomman International Corp.	Unniponower	radiant electric	conventional	microwave;gas;electric
ayglesias@statholdings.com	1	Retumanentor  Inc	Gropickicator	electric		
eleinenbach@hottechi.com	1	Retumanentor  Inc	Qwifropilistor	radiant electric		
wankeny@gogozoom.com	1	Retumanentor  Inc	Winwerpan	electric		
syum@finhigh.com	1	Supbanefower Holdings Corp.		induction		
yfrankel@betasoloin.com	1	Supbanefower Holdings Corp.	Qwitumar	gas	convection	gas;electric;microwave
rklonowski@treequote.com	1	Supbanefower Holdings Corp.	Surpickex	electric	conventional	microwave
rgochal@cancity.com	1	Supkilonex	Qwiglibaquar	radiant electric		
kcaldarera@toughzap.com	1	Supkilonex	Supericator	electric	conventional	microwave
laquas@blackzim.com	1	Supkilonex	Trutumover	electric		
cdevreese@nam-zim.com	1	Supkilonex	Upsapedover	electric	conventional	microwave;electric
njurney@hottechi.com	1	Supkilonex	Varwerpanower	radiant electric	conventional	microwave
tbennick@stanredtax.com	1	Suptanantor  Group		radiant electric	conventional	gas;electric
rmenter@streethex.com	1	Suptanantor  Group	Adrobollor	gas	convection	microwave
fgabisi@treequote.com	1	Suptanantor  Group	Grosapower	radiant electric		
wwolny@bioholding.com	1	Suptanantor  Group	Thrurobimicator	electric	conventional	microwave;electric
aparlato@goodsilron.com	1	Suptanantor  Group	Tupdimegantor	induction	conventional	microwave;electric
gmerced@iselectrics.com	1	Suptanantor  Group	Varrobin	radiant electric	convection	gas;electric;microwave
sangalich@codehow.com	1	Supzapollex		gas	convection	microwave
shagele@xx-holding.com	1	Supzapollex	Hapnipexower	gas	conventional	microwave;gas
gshin@finhigh.com	1	Supzapollex	Supvenar	induction	conventional	gas
mjuhas@groovestreet.com	1	Supzapollex	Trutumover	induction		
lbuzick@plexzap.com	1	Supzapollex	Unnipackentor	radiant electric		
mlorens@j-texon.com	1	Surdudimor	Frorobistor	gas		
cspringe@scottech.com	1	Surdudimor	Kliwerommistor	induction	conventional	electric
kmotley@silis.com	1	Surdudimor	Qwiglibaquar	induction	conventional	gas;microwave
ywieser@treequote.com	1	Surdudimor	Surpickewentor	electric	conventional	electric;gas;microwave
parias@groovestreet.com	1	Surdudimor	Tipbanommax	gas	convection	electric
epoquette@plussunin.com	1	Surdudimor	Tipwerpin	gas		
ktawil@hatfan.com	1	Surerommazz International Company	Groweran	radiant electric	conventional	electric;microwave
aschirpke@groovestreet.com	1	Surerommazz International Company	Monwerilantor	electric	conventional	gas;microwave
rcookey@betasoloin.com	1	Surfropover	Ciperplax	gas		
npolidori@ganjaflex.com	1	Surfropover	Monwerilantor	electric	conventional	gas
skohl@groovestreet.com	1	Surfropover	Supsapan	electric	conventional	microwave;electric
ainouye@rangreen.com	1	Surkilimentor  Company		induction		
dsamara@zathunicon.com	1	Surkilimentor  Company	Doperan	radiant electric	conventional	microwave;gas;electric
dflosi@xx-zobam.com	1	Surkilimentor  Company	Monglibepar	radiant electric		
choffis@faxquote.com	1	Surkilimentor  Company	Tipsapover	electric		
drhymes@nam-zim.com	1	Surkilimentor  Company	Winweregicator	electric	conventional	microwave;electric
rnicka@newex.com	1	Surmunamex WorldWide	Grodiman	gas	convection	gas
rmarrier@conecom.com	1	Surmunamex WorldWide	Lomtinex	radiant electric		
ameinerding@donquadtech.com	1	Surmunamex WorldWide	Parrobor	electric	conventional	electric
jcorrington@openlane.com	1	Surpickazz Holdings Corp.	Groweran	radiant electric	conventional	microwave;gas
rcookey@zathunicon.com	1	Surpickazz Holdings Corp.	Winrobommistor	gas		
lstimmel@y-corporation.com	1	Surrobin  Inc	Surzapegax	gas	conventional	gas
sgreenbush@plusstrip.com	1	Surwerantor International Company	Rapsipower	electric		
drestrepo@donquadtech.com	1	Surwerantor International Company	Zeesipicator	induction		
karias@toughzap.com	1	Surzapar WorldWide	Monglibepar	radiant electric	conventional	gas
kfrancescon@xx-zobam.com	1	Surzapar WorldWide	Partinover	induction	conventional	electric
mbartolet@ganjaflex.com	1	Surzapar WorldWide	Rapdudin	gas	convection	electric;gas
jmondella@doncon.com	1	Surzapar WorldWide	Rewerpower	gas		
kcalvaresi@faxquote.com	1	Surzapar WorldWide	Trutumover	radiant electric	convection	electric
mtoyama@zoomit.com	1	Surzapefax WorldWide		gas		
jrestrepo@isdom.com	1	Surzapefax WorldWide	Klitinistor	induction	conventional	gas;microwave;electric
lhanafan@faxquote.com	1	Surzapefax WorldWide	Parjubollor	radiant electric	conventional	gas;microwave
gsetter@cancity.com	1	Surzapefax WorldWide	Thrunipaquentor	gas	convection	electric;microwave;gas
msuell@kinnamplus.com	1	Surzapefax WorldWide	Upmunantor	induction		
sgellinger@year-job.com	1	Thrucadantor WorldWide	Ciperplax	gas	conventional	microwave
kmyricks@plexzap.com	1	Thrujubewex		gas	conventional	gas;electric
tsaylors@dontechi.com	1	Thrujubewex	Hapzapistor	gas	convection	electric
cpoquette@zotware.com	1	Thrujubewex	Qwitumewar	electric	convection	electric;microwave
asyrop@groovestreet.com	1	Thrujubewex	Supericator	electric		
atagala@dalttechnology.com	1	Thrujubewex	Supfropantor	gas	conventional	electric
cwaycott@zencorporation.com	1	Thrukilicex	Doperan	induction	convection	electric
adaufeldt@opentech.com	1	Thrukilicex	Klifropamentor	induction	conventional	microwave;electric;gas
lryser@donware.com	1	Thrukilicex	Surtumanex	gas		
vrhoden@isdom.com	1	Thrukilicex	Varrobeficator	electric		
sturinetti@xx-zobam.com	1	Thrukilicex	Zeedimin	radiant electric	conventional	electric
rlipkin@ontomedia.com	1	Tipdudonan WorldWide	Parhupar	radiant electric	conventional	electric
gadkin@scotfind.com	1	Tipsapentor Holdings Corp.	Ciperimar	induction	conventional	microwave;gas
lcryer@hottechi.com	1	Tipsapentor Holdings Corp.	Redudackar	induction	conventional	microwave;gas
cshire@mathtouch.com	1	Tipsapentor Holdings Corp.	Varglibin	radiant electric		
gdopico@betatech.com	1	Tipsapower Direct Inc	Hapnipexower	induction		
mcentini@fasehatice.com	1	Tipsapower Direct Inc	Pardimedentor	electric	conventional	electric;gas
cjurney@j-texon.com	1	Trudiminower	Barkilistor	radiant electric	conventional	gas
eiturbide@konmatfix.com	1	Trudiminower	Monzapazz	radiant electric	conventional	gas;electric
lisaacs@zoomit.com	1	Trudiminower	Tupwerpimar	gas	convection	microwave;electric
mkannady@donquadtech.com	1	Truwerupex International Corp.	Barkilentor	electric		
qstrassner@zencorporation.com	1	Truwerupex International Corp.	Lomnipanower	gas		
bpaa@dambase.com	1	Truwerupex International Corp.	Monwerilantor	radiant electric	conventional	gas
jvenere@cancity.com	1	Truwerupex International Corp.	Retumamentor	induction	conventional	microwave
lklusman@dambase.com	1	Truwerupex International Corp.	Supwerpover	induction		
croyster@hottechi.com	1	Truwerupex International Corp.	Unsapex	induction		
ccantres@plussunin.com	1	Truwerupex International Corp.	Upwerpantor	radiant electric	conventional	gas;microwave
vdelasancha@donquadtech.com	1	Truzapicar Direct Corp.	Adpebeficator	induction	conventional	microwave
jsarbacher@toughzap.com	1	Truzapicar Direct Corp.	Parhupar	radiant electric	convection	electric
pparlato@fasehatice.com	1	Truzapicar Direct Corp.	Rapvenar	induction		
ahagele@codehow.com	1	Tupdudower	Klifropamentor	induction	conventional	gas;electric
sneither@plexzap.com	1	Tupdudower	Tipbanommax	radiant electric		
dcolla@zoomit.com	1	Tupfropantor	Thrurobimicator	electric	conventional	gas;electric;microwave
djulia@konmatfix.com	1	Tupfropantor	Uncadax	radiant electric		
emugnolo@doncon.com	1	Tupfropantor	Upsapedover	gas	conventional	gas;electric
hmunis@blackzim.com	1	Tuppickin	Qwinipamex	induction	conventional	electric
xkorando@konmatfix.com	1	Tuppickor	Hapzapistor	gas	convection	electric
cvenere@toughzap.com	1	Tuppickor	Monwericower	induction	conventional	electric
dcallaro@nam-zim.com	1	Tuppickor	Monwerilantor	radiant electric	conventional	gas;microwave
jpoullion@plusstrip.com	1	Tuppickor	Surzapegax	radiant electric	conventional	electric;gas
bpaskin@ron-tech.com	1	Tuppickor	Upglibicator	induction		
mbartolet@scottech.com	1	Tupquestentor	Endzapinicator	induction	convection	microwave;gas
hradde@dambase.com	1	Tupquestentor	Gropickicator	radiant electric	conventional	gas;microwave
aadkin@toughzap.com	1	Tupquestentor	Thrunipaquentor	induction		
cweight@nam-zim.com	1	Tuprobollicator WorldWide		induction		
bhixenbaugh@doncon.com	1	Tuprobollicator WorldWide	Dopvenower	gas	conventional	gas
rsemidey@ganjaflex.com	1	Tuprobollicator WorldWide	Parrobor	radiant electric	conventional	microwave;electric
jhoa@golddex.com	1	Tuprobollicator WorldWide	Supvenar	electric		
mbiddy@groovestreet.com	1	Tuprobollicator WorldWide	Varsapanin	gas	conventional	microwave;electric
fscriven@xx-zobam.com	1	Tuprobollicator WorldWide	Winwerpan	radiant electric	convection	electric;microwave
cnewville@ganjaflex.com	1	Tupvenax Direct	Rapsipower	gas	conventional	microwave
tasar@bioholding.com	1	Tupvenax Direct	Trujubex	gas		
pcentini@goodsilron.com	1	Tupwerower  Company		gas	conventional	gas;microwave
gtegarden@opentech.com	1	Tupwerower  Company	Hapnipexower	induction		
erantanen@xx-holding.com	1	Tupwerower  Company	Partinover	radiant electric		
kgellinger@openlane.com	1	Tupwerower  Company	Qwifropimover	induction	conventional	electric;gas
amallett@year-job.com	1	Tupwerower  Company	Qwiglibaquar	gas	conventional	gas
epalaspas@dontechi.com	1	Tupwerower  Company	Thruglibentor	electric	conventional	electric;microwave
jbatman@isdom.com	1	Unbanollentor WorldWide Group	Klidudplar	electric	conventional	microwave;electric
aherritt@isdom.com	1	Unbanollentor WorldWide Group	Tipbanommax	induction		
mbookamer@singletechno.com	1	Unbanollentor WorldWide Group	Tupdimegantor	radiant electric		
dbuvens@treequote.com	1	Unjubar International Group	Haptanupantor	electric	convection	microwave
ghiatt@fasehatice.com	1	Unjubar International Group	Parrobor	induction	convection	gas;microwave;electric
kdilello@ganjaflex.com	1	Unjubar International Group	Varwerpanower	electric	conventional	electric
ahoogland@scotfind.com	1	Unmunilar Holdings	Fropebicator	gas	conventional	microwave;electric;gas
hpedrozo@singletechno.com	1	Unnipplentor International	Adtanazz	electric	conventional	electric
lmanno@xx-zobam.com	1	Unnipplentor International	Supdimopin	electric	conventional	gas;microwave
tmcdoniel@xx-zobam.com	1	Unnipplentor International	Surtinover	induction		
rhellickson@zencorporation.com	1	Unnipplentor International	Tipquestistor	electric	conventional	electric
agillian@ganjaflex.com	1	Unnipplentor International	Varhupan	gas	convection	microwave
tskursky@blackzim.com	1	Unsipedover WorldWide	Infroponar	induction	conventional	microwave
tlother@y-corporation.com	1	Unsipedover WorldWide	Mondudexin	gas	conventional	microwave
ccalvaresi@hottechi.com	1	Unsipedover WorldWide	Rapsapower	gas	conventional	gas;microwave
ttheodorov@blackzim.com	1	Unsipedover WorldWide	Rebanax	radiant electric		
lfortino@treequote.com	1	Unsipedover WorldWide	Uncadax	induction		
bflister@gogozoom.com	1	Unwerinan Direct		gas		
ayori@kinnamplus.com	1	Unwerinan Direct	Thrusapentor	radiant electric		
aschemmer@funholding.com	1	Unwerpilax Holdings Group	Haphupexistor	radiant electric		
ategarden@goodsilron.com	1	Unwerpilax Holdings Group	Partinicantor	gas		
cmaybury@rantouch.com	1	Unwerpilax Holdings Group	Thrunipaquentor	induction	conventional	gas;electric
vshadrick@nam-zim.com	1	Unwerpilax Holdings Group	Varhupan	electric	conventional	microwave;gas
rhudnall@sonron.com	1	Unzapicicator Holdings	Haphupexistor	radiant electric		
jcolaizzo@opentech.com	1	Upjubazz Direct Company	Endsipistor	electric		
rmunis@nam-zim.com	1	Upjubazz Direct Company	Monsipommistor	induction	conventional	electric
driopelle@rangreen.com	1	Upkilex Holdings		gas	convection	microwave
dvarriano@domzoom.com	1	Upkilex Holdings	Monbanicator	induction	conventional	gas
bcaudy@iselectrics.com	1	Upkilex Holdings	Partinicantor	radiant electric	conventional	gas;microwave
dvarriano@yearin.com	1	Upkilex WorldWide Group	Adtinentor	gas	conventional	gas
hkownacki@scottech.com	1	Upkilex WorldWide Group	Lomnipanower	gas	conventional	electric;gas
sisaacs@gogozoom.com	1	Upkilex WorldWide Group	Rapdudin	electric		
dhoffis@yearin.com	1	Upkilex WorldWide Group	Redudex	gas		
gwhobrey@streethex.com	1	Upkilex WorldWide Group	Untumover	radiant electric	conventional	microwave
lkohnert@kan-code.com	1	Upquestanan  Company	Infroponar	gas	conventional	gas;microwave
mhalsey@condax.com	1	Uprobar	Revenex	electric	conventional	gas;electric
mrodenberger@codehow.com	1	Uprobar	Trutumover	radiant electric	conventional	electric
praymo@scotfind.com	1	Uprobax International Group	Supfropantor	induction		
akitzman@funholding.com	1	Uprobax International Group	Zeedudommover	radiant electric		
awieser@zathunicon.com	1	Uptanistor WorldWide Company	Zeedimin	induction	conventional	electric
nferrario@treequote.com	1	Uptumin International Inc	Endwerpinicator	radiant electric	conventional	gas;microwave
fgiguere@kinnamplus.com	1	Uptumin International Inc	Klizapedgantor	gas	convection	microwave;gas
dlungren@conecom.com	1	Uptumin International Inc	Tuprobedan	radiant electric		
cisaacs@codehow.com	1	Upweror WorldWide Corp.	Varsapanin	radiant electric		
jhollack@yearin.com	1	Varbanonicator	Rebanax	radiant electric	conventional	gas
sostolaza@betatech.com	1	Varbanonicator	Untumover	induction		
rgood@sunnamplex.com	1	Varcadilax Direct	Adfropax	electric	convection	electric
sscriven@statholdings.com	1	Varcadilax Direct	Endzapinicator	gas		
dgillian@dontechi.com	1	Varcadilax Direct	Varhupan	induction	conventional	electric;gas
ghidvegi@plussunin.com	1	Varerefin WorldWide	Parquestar	electric		
ftheodorov@opentech.com	1	Varerefin WorldWide	Qwitumewar	electric	conventional	microwave;electric
lkolmetz@bioholding.com	1	Varfropanax Holdings Corp.	Adrobollor	induction		
